RunNumH,SetNumH,BattleNumH,FirstStimH,SecondStimH,ConfidenceH,OutcomeH,OutcomeNumH,ToneH,RunNumL,SetNumL,BattleNumL,FirstStimL,SecondStimL,ConfidenceL,OutcomeL,OutcomeNumL,ToneL,RunNumA,SetNumA,BattleNumA,FirstStimA,SecondStimA,ConfidenceA,OutcomeA,OutcomeNumA,ToneA,FullLoop.thisRepN,FullLoop.thisTrialN,FullLoop.thisN,FullLoop.thisIndex,loopH.thisRepN,loopH.thisTrialN,loopH.thisN,loopH.thisIndex,loop1.thisRepN,loop1.thisTrialN,loop1.thisN,loop1.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,loop2.thisRepN,loop2.thisTrialN,loop2.thisN,loop2.thisIndex,loopA.thisRepN,loopA.thisTrialN,loopA.thisN,loopA.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trigger_image.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_img_loop1.started,isi_conf_stim1_loop1.started,conf_img_stim1_loop1.started,conf_resp_stim1_loop1.started,conf_resp_stim1_loop1.keys,conf_resp_stim1_loop1.rt,isi_stim_1,isi_stim_loop1.started,isi_stim_loop1.stopped,secondstim_img_loop1.started,isi_conf_stim2_loop1.started,conf_img_stim2_loop1.started,conf_resp_stim2_loop1.started,conf_resp_stim2_loop1.keys,conf_resp_stim2_loop1.rt,isi_outcome.started,outcome_img_loop1.started,Tone_loop1.started,Tone_loop1.stopped,jitter_iti_1,iti_loop1.started,iti_loop1.stopped,firststim_img_loop2.started,isi_conf_stim1_loop2.started,conf_img_stim1_loop2.started,conf_resp_stim1_loop2.started,conf_resp_stim1_loop2.keys,conf_resp_stim1_loop2.rt,isi_stim_2,isi_stim_loop2.started,isi_stim_loop2.stopped,secondstim_img_loop2.started,isi_conf_loop2.started,conf_img_stim2_loop2.started,conf_resp_stim2_loop2.started,conf_resp_stim2_loop2.keys,conf_resp_stim2_loop2.rt,outcome_image_loop2.started,Tone_loop2.started,Tone_loop2.stopped,jitter_iti_2,iti_loop2.started,iti_loop2.stopped,firststim_img_loop3.started,isi_conf_stim1_loop3.started,conf_img_stim1_loop3.started,conf_resp_stim1_loop3.started,conf_resp_stim1_loop3.keys,conf_resp_stim1_loop3.rt,isi_stim_3,isi_stim_loop3.started,isi_stim_loop3.stopped,secondstim_img_loop3.started,isi_conf_stim2_loop3.started,conf_img_stim2_loop3.started,conf_resp_stim2_loop3.started,conf_resp_stim2_loop3.keys,conf_resp_stim2_loop3.rt,outcome_img_loop3.started,Tone_loop3.started,Tone_loop3.stopped,jitter_iti_3,iti_loop3.started,iti_loop3.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.859828986460343,12.859828986460343,t,23.701590356417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,48,img/Agent_HW.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,23,,,,,,,,,,,,,,,,,,,,,36.59155934350565,41.613905286299996,42.58958928240463,42.84295632049907,42.84295632049907,['a'],[1.1916585576254874],1.0,44.05753084726166,45.0614174939692,45.0614174939692,46.05846012674738,46.31096472975332,46.31096472975332,['b'],[0.3202780045103282],46.65935550048016,46.977832688135095,47.09275534641929,48.39519493968692,2.0,48.410701135289855,50.413871266762726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,44,img/Agent_HW.png,img/HM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,19,,,,,,,,,,,,,,,,,,,,,,50.413871266762726,51.41351656476036,51.669321005931124,51.669321005931124,['a'],[0.7172003742307425],2.0,52.41386671573855,54.41666194959544,54.41666194959544,55.41656836750917,55.67214667540975,55.67214667540975,['c'],[0.5050214371876791],56.19920998450834,56.47361423727125,56.63281377693638,57.93410279310774,2.0,57.951032916782424,59.95435039047152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,42,img/Agent_HW.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,59.95435039047152,60.95258911140263,61.204810407944024,61.204810407944024,['a'],[0.6645926885539666],2.0,61.90335436607711,63.90698159963358,63.90698159963358,64.90557644481305,65.15786487027071,65.15786487027071,['b'],[0.16435816430021077],65.33934942469932,65.61040463054087,65.7727364706574,67.07364945148584,2.0,67.09049111302011,69.09381768887397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,46,img/Agent_HW.png,img/AS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,21,,,,,,,,,,,,,,,,,,,,,,69.09381768887397,70.09278344945051,70.34456015960313,70.34456015960313,['a'],[0.42458116298075765],0.5,70.79284292680677,71.30076000664849,71.30076000664849,72.3106700455537,72.56298378645442,72.56298378645442,['b'],[0.09126423252746463],72.67731929465663,72.94661606592126,73.11092735382263,74.41264332085848,1.5,74.42930663574953,75.93285152269527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,29,img/Agent_HM.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,75.93285152269527,76.9306610171916,77.18577738769818,77.18577738769818,['a'],[0.050398975843563676],0.5,77.26400952099357,77.7667050572345,77.7667050572345,78.76540600019507,79.01784119871445,79.01784119871445,['a'],[0.32168230589013547],79.3673495510593,79.69419622735586,79.81630025033374,81.12345393863507,2.0,81.13543416291941,83.13751487294212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,33,img/Agent_HS.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,83.13751487294212,84.13712433085311,84.3906335911015,84.3906335911015,['c'],[0.9078665057895705],2.0,85.31997677800246,87.32387451804243,87.32387451804243,88.32245855440851,88.57465908641461,88.57465908641461,['a'],[0.3866052912781015],88.98906510847155,89.24855509412009,89.42298292738852,90.7244326545624,0.5,90.74120462720748,91.24579826020636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,31,img/Agent_HM.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,91.24579826020636,92.24191957793664,92.49427228770219,92.49427228770219,['b'],[0.3651434010826051],1.0,92.89225876354612,93.89513335749507,93.89513335749507,94.89430022018496,95.1475440938957,95.1475440938957,['c'],[0.37685738562140614],95.54397209943272,95.85927375114989,95.97765781180934,97.2831913055852,0.5,97.29651979578193,97.79808352817781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,37,img/Agent_HS.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,97.79808352817781,98.79650514689274,99.04875687893946,99.04875687893946,['c'],[0.8256606858922169],1.0,99.89947625272907,100.91682166513056,100.91682166513056,101.9153991593048,102.16770692681894,102.16770692681894,['c'],[0.32160863478202373],102.51612955529708,102.82692276511807,102.94915677919053,104.25395669112913,1.0,104.2683037762763,105.27203540084884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,40,img/Agent_HS.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,105.27203540084884,106.28519834438339,106.53727969434112,106.53727969434112,['c'],[0.4501524195075035],0.5,107.01895138481632,107.52188784535974,107.52188784535974,108.52094206807669,108.77369385317434,108.77369385317434,['c'],[0.4746444944757968],109.27033840620425,109.58168030914385,109.70432392284275,111.01342264132109,2.0,111.03838575596455,113.042215798283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,36,img/Agent_HS.png,img/LM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,113.042215798283,114.0410922432784,114.29310646443628,114.29310646443628,['c'],[0.3823383424896747],0.5,114.70771415741183,115.21433872252237,115.21433872252237,116.22535695624538,116.47801658138633,116.47801658138633,['b'],[0.3115432894555852],116.80927185958717,117.12080889125355,117.24333218517714,118.55365003168117,1.5,118.57729730720166,120.08147792704403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,47,img/Agent_HW.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,22,,,,,,,,,,,,,,,,,,,,,,120.08147792704403,121.07922626601066,121.33117079827935,121.33117079827935,['a'],[1.0120922953356057],1.0,122.3632740334142,123.36609572067391,123.36609572067391,124.36451904603746,124.61996025172994,124.61996025172994,['b'],[0.2503678575158119],124.89843262673821,125.20899117004592,125.33253078334965,126.63461055455264,1.0,126.64950974611565,127.65261047321837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,38,img/Agent_HS.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,13,,,,,,,,,,,,,,,,,,,,,,127.65261047321837,128.6510995051358,128.90331198391505,128.90331198391505,['c'],[0.29519769875332713],1.0,129.21818782261107,130.2213437318569,130.2213437318569,131.21942856849637,131.4732279619202,131.4732279619202,['c'],[0.3461581674637273],131.85482817154843,132.16892463283148,132.30421634609812,133.61296263802797,2.0,133.63804152153898,135.64164031052496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,30,img/Agent_HM.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,135.64164031052496,136.6409175376175,136.8941215891391,136.8941215891391,['a'],[0.2764272205531597],0.5,137.1908837314695,137.6933619522024,137.6933619522024,138.69182225537952,138.94386122305878,138.94386122305878,['b'],[0.33236717083491385],139.2934933085926,139.61339641548693,139.74253247000743,,1.0,141.04439208144322,142.04855293245055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,27,img/Agent_HM.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,2,,,,,,,,,,,,,,,,,,,,,,142.04855293245055,143.04605949379038,143.29952352738474,143.29952352738474,['a'],[0.33164525125175714],1.5,143.66183301014826,145.1651585905347,145.1651585905347,146.16485110623762,146.41867922851816,146.41867922851816,['b'],[0.6434456784045324],147.08090932283085,147.3556827843422,147.51469345295337,148.81539736723062,0.5,148.83219465543516,149.33494537393562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,34,img/Agent_HS.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,149.33494537393562,150.33300432609394,150.58554021804594,150.58554021804594,['a'],[1.024758314830251],0.5,151.6354030163493,152.1374357973691,152.1374357973691,153.13544923847076,153.3876312817447,153.3876312817447,['b'],[0.5835107080638409],154.00249400746543,154.27181723201647,154.43657253738493,155.7376925937133,1.0,155.75424383755308,156.7567222006619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,28,img/Agent_HM.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,3,,,,,,,,,,,,,,,,,,,,,,156.7567222006619,157.75537933921441,158.00770275120158,158.00770275120158,['c'],[0.5554522706661373],0.5,158.58923628705088,159.09169004566502,159.09169004566502,160.09110039263032,160.34408143977635,160.34408143977635,['a'],[0.3642138371942565],160.74079929408617,161.01011028757785,161.17421478449833,162.47528961405624,2.0,162.4919591868529,164.49827043653931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,45,img/Agent_HW.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,20,,,,,,,,,,,,,,,,,,,,,,164.49827043653931,165.5108127227286,165.74633230431937,165.74633230431937,['b'],[0.6587684074183926],2.0,166.43065347941592,168.44862324697897,168.44862324697897,169.44691686576698,169.69943256210536,169.69943256210536,['b'],[1.8927104610484093],171.61678556911647,171.89237993676215,172.0657649972476,,1.0,173.3681127150776,174.38648895348888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,43,img/Agent_HW.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,174.38648895348888,175.38473990559578,175.6385648989817,175.6385648989817,['b'],[2.9459498974028975],1.0,178.6040271052625,179.60915535129607,179.60915535129607,180.62170929962303,180.87398805387784,180.87398805387784,['b'],[1.323109362856485],182.22294145543128,182.49183573795017,182.65732121185866,183.95752023754176,1.5,183.97418127697892,185.47735183511395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,32,img/Agent_HM.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18,18,7,,,,,,,,,,,,,,,,,,,,,,185.47735183511395,186.47578938270453,186.72809203027282,186.72809203027282,['a'],[3.750376248615794],1.0,190.51208845537622,191.51502278260887,191.51502278260887,192.51421723642852,192.76724237238523,192.76724237238523,['c'],[0.28189139522146434],193.0804246298503,193.38203654717654,193.51424943548628,194.82367412699386,1.0,194.84902181033976,195.85390514985193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,41,img/Agent_HW.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,16,,,,,,,,,,,,,,,,,,,,,,195.85390514985193,196.851120724692,197.10499919357244,197.10499919357244,['a'],[0.445483835414052],0.5,197.58385943679605,198.086305515375,198.086305515375,199.08485769398976,199.33733157697134,199.33733157697134,['b'],[0.5378039251081645],199.90221260674298,200.17591285996605,200.3357944970252,201.63770473946352,1.5,201.65419113007374,203.15676008863375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
3,1,39,img/Agent_HS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,14,,,,,,,,,,,,,,,,,,,,,,203.15676008863375,204.15575827588327,204.4091096695047,204.4091096695047,['b'],[0.24429582548327744],2.0,204.67260832851753,206.67595623771194,206.67595623771194,207.67485799826682,207.9266793661518,207.9266793661518,['c'],[0.1255135996034369],208.0747303396929,208.37419043609407,208.5084080876317,209.81369724380784,1.0,209.8284550665412,210.83146733150352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
